,order_id,customer_id,order_date,order_status,sub_total,order_total,total_quantity,month,coupon
418,2026,42,9/6/2015,Shipped,134.0,134.0,2,6,True
419,2037,491,13/06/2015,Shipped,148.0,118.4,2,06,True
420,2485,213,14/06/2016,Shipped,67.0,59.1,1,06,True
421,2484,1289,14/06/2016,Shipped,1005.0,804.0,15,06,True
422,2490,543,21/06/2016,Shipped,124.0,99.2,2,06,True
423,2491,1155,26/06/2016,Shipped,124.0,99.2,2,06,True
424,2483,581,14/06/2016,Shipped,129.0,103.2,2,06,True
425,2489,1026,21/06/2016,Shipped,134.0,107.2,2,06,True
426,2488,1258,18/06/2016,Shipped,136.0,108.8,2,06,True
427,2487,1233,14/06/2016,Shipped,186.0,148.8,3,06,True
428,2481,1133,14/06/2016,Shipped,207.0,165.6,3,06,True
429,2492,795,26/06/2016,Shipped,45.0,41.5,1,06,True
430,3125,1408,27/07/2017,Shipped,136.0,108.8,2,07,True
431,1095,700,27/02/2013,Shipped,69.0,64.15,1,02,True
432,3784,1613,17/05/2019,Shipped,240.0,120.0,3,05,True
433,3869,869,1/10/2019,Shipped,570.0,285.0,7,10,True
434,3786,865,19/05/2019,Shipped,160.0,80.0,2,05,True
435,3868,1155,1/10/2019,Shipped,173.0,86.5,2,10,True
436,3365,724,5/2/2018,Shipped,280.0,196.0,4,2,True
437,2995,1401,24/02/2017,Shipped,67.0,56.95,1,02,True
438,2975,1394,14/02/2017,Shipped,70.0,59.5,2,02,True
439,2644,800,25/11/2016,Shipped,74.0,68.4,1,11,True
440,2874,632,26/12/2016,Shipped,74.0,62.9,1,12,True
441,2600,1101,14/11/2016,Shipped,76.0,64.6,1,11,True
442,2602,1335,15/11/2016,Shipped,76.0,64.6,1,11,True
443,2577,1329,1/11/2016,Shipped,78.0,66.3,2,11,True
444,2805,334,15/12/2016,Shipped,78.0,66.3,2,12,True
445,3020,1404,7/3/2017,Shipped,80.0,68.0,1,3,True
446,3374,1174,17/02/2018,Shipped,105.0,89.25,1,02,True
447,2862,81,21/12/2016,Shipped,105.0,89.25,1,12,True
448,2881,87,3/1/2017,Cancelled,113.0,96.05,2,1,True
449,3060,1417,24/04/2017,Shipped,134.0,113.9,2,04,True
450,2649,1342,25/11/2016,Shipped,134.0,113.9,2,11,True
451,2792,1363,15/12/2016,Shipped,144.0,122.4,2,12,True
452,2723,1351,8/12/2016,Shipped,146.0,124.1,2,12,True
453,2945,1389,4/2/2017,Shipped,148.0,125.8,2,2,True
454,2858,1371,21/12/2016,Shipped,148.0,125.8,2,12,True
455,3037,1409,26/03/2017,Shipped,148.0,125.8,2,03,True
456,2580,1330,3/11/2016,Shipped,150.0,127.5,2,11,True
457,2941,1388,4/2/2017,Shipped,157.0,133.45,3,2,True
458,2950,1391,7/2/2017,Shipped,162.0,137.7,3,2,True
459,2820,1365,17/12/2016,Shipped,217.0,184.45,3,12,True
460,2584,1332,5/11/2016,Shipped,222.0,188.7,3,11,True
461,2586,622,6/11/2016,Shipped,222.0,188.7,3,11,True
462,2940,1387,3/2/2017,Shipped,228.0,193.8,3,2,True
463,3056,1415,15/04/2017,Shipped,242.0,205.7,4,04,True
464,2583,1331,5/11/2016,Shipped,271.0,230.35,3,11,True
465,2899,1368,11/1/2017,Shipped,273.0,232.05,7,1,True
466,3055,1414,15/04/2017,Shipped,277.0,235.45,4,04,True
467,2892,1377,8/1/2017,Shipped,290.0,246.5,5,1,True
468,2908,1381,20/01/2017,Shipped,39.0,33.15,1,01,True
469,2896,1378,9/1/2017,Shipped,356.0,302.6,5,1,True
470,3040,1411,28/03/2017,Shipped,480.0,408.0,8,03,True
471,1001,651,6/12/2012,Shipped,138.0,119.1,2,12,True
472,1270,799,26/11/2013,Shipped,146.0,116.8,2,11,True
473,1126,651,14/04/2013,Shipped,193.0,158.88,3,04,True
474,3870,1639,8/10/2019,Shipped,252.0,201.6,3,10,True
475,3552,1562,8/10/2018,Shipped,244.0,140.0,3,10,True
476,3506,1288,20/08/2018,Shipped,160.0,56.0,2,08,True
477,3403,1510,23/03/2018,Shipped,384.0,272.0,5,03,True
478,3500,1031,20/08/2018,Shipped,181.0,63.35,2,08,True
479,3514,1468,22/08/2018,Shipped,190.0,66.5,2,08,True
480,4006,680,24/03/2020,Shipped,348.0,208.8,5,03,True
481,3512,1487,21/08/2018,Shipped,216.0,75.6,3,08,True
482,4004,213,24/03/2020,Shipped,68.0,40.8,1,03,True
483,3116,977,19/06/2017,Shipped,69.0,41.4,1,06,True
484,3114,1398,19/06/2017,Shipped,74.0,44.4,1,06,True
485,3118,636,20/06/2017,Shipped,74.0,44.4,1,06,True
486,3327,1499,7/1/2018,Shipped,250.0,216.5,4,1,True
487,3415,720,30/03/2018,Shipped,69.0,34.5,1,03,True
488,3416,720,30/03/2018,Shipped,69.0,34.5,1,03,True
489,3413,395,30/03/2018,Shipped,69.0,34.5,1,03,True
490,3590,1571,8/11/2018,Shipped,232.0,196.0,3,11,True
491,3391,1411,9/3/2018,Shipped,144.0,108.0,2,3,True
492,3400,1453,23/03/2018,Shipped,72.0,36.0,1,03,True
493,3401,1453,23/03/2018,Shipped,72.0,36.0,1,03,True
494,3414,1452,30/03/2018,Shipped,72.0,36.0,1,03,True
495,3585,1569,1/11/2018,Shipped,80.0,40.0,1,11,True
496,3398,373,21/03/2018,Shipped,80.0,40.0,1,03,True
497,3632,1477,29/11/2018,Shipped,152.0,112.0,2,11,True
498,3115,570,19/06/2017,Shipped,105.0,63.0,1,06,True
499,3426,1377,1/5/2018,Shipped,208.0,158.5,2,5,True
500,3508,1435,20/08/2018,Shipped,80.0,28.0,1,08,True
501,3504,1139,20/08/2018,Shipped,80.0,28.0,1,08,True
502,3509,765,20/08/2018,Shipped,80.0,28.0,1,08,True
503,3510,1263,21/08/2018,Shipped,80.0,28.0,1,08,True
504,3516,237,28/08/2018,Shipped,80.0,28.0,1,08,True
505,3501,1031,20/08/2018,Shipped,84.0,29.4,1,08,True
506,4005,1155,24/03/2020,Shipped,147.0,88.2,2,03,True
507,3487,1288,2/8/2018,Shipped,118.0,59.0,1,8,True
508,3844,829,28/08/2019,Shipped,198.0,139.0,2,08,True
509,3396,241,14/03/2018,Shipped,144.0,72.0,2,03,True
510,3397,1523,21/03/2018,Shipped,144.0,72.0,2,03,True
511,3507,1475,20/08/2018,Shipped,118.0,41.3,1,08,True
512,3517,1196,29/08/2018,Shipped,360.0,283.3,4,08,True
513,3603,1573,18/11/2018,Shipped,160.0,80.0,2,11,True
514,3421,1530,29/04/2018,Shipped,252.0,168.0,3,04,True
515,4010,829,25/03/2020,Shipped,233.0,139.8,3,03,True
516,3534,1510,14/09/2018,Shipped,144.0,50.4,2,09,True
517,3505,1520,20/08/2018,Shipped,144.0,50.4,2,08,True
518,3542,1536,24/09/2018,Shipped,144.0,50.4,2,09,True
519,3524,1553,12/9/2018,Shipped,236.0,137.2,3,9,True
520,3503,1521,20/08/2018,Shipped,152.0,53.2,2,08,True
521,950,626,7/11/2012,Shipped,69.0,51.5,1,11,True
522,922,443,19/10/2012,Shipped,75.0,57.68,1,10,True
523,923,613,21/10/2012,Shipped,207.0,196.35,3,10,True
524,1034,608,29/12/2012,Shipped,62.0,45.32,1,12,True
525,4280,1286,2/1/2021,Shipped,163.0,130.4,2,1,True
526,4279,1493,1/1/2021,Shipped,168.0,134.4,2,1,True
527,4282,9003,3/1/2021,Shipped,240.0,192.0,3,1,True
528,3358,517,4/2/2018,Shipped,76.0,60.8,1,2,True
529,3363,1453,5/2/2018,Shipped,76.0,60.8,1,2,True
530,3355,1460,4/2/2018,Shipped,102.0,81.6,2,2,True
531,3362,1515,5/2/2018,Shipped,148.0,118.4,2,2,True
532,3357,84,4/2/2018,Shipped,208.0,166.4,3,2,True
533,3366,798,6/2/2018,Shipped,295.0,236.0,4,2,True
534,3364,1487,5/2/2018,Shipped,425.0,340.0,6,2,True
535,2878,1374,28/12/2016,Shipped,143.0,114.4,2,12,True
536,2875,554,27/12/2016,Shipped,183.0,146.4,3,12,True
537,2876,308,28/12/2016,Shipped,268.0,214.4,4,12,True
538,3774,640,5/5/2019,Shipped,222.0,111.0,3,5,True
539,3779,721,7/5/2019,Shipped,228.0,114.0,3,5,True
540,3777,216,6/5/2019,Shipped,234.0,117.0,3,5,True
541,3771,636,5/5/2019,Shipped,80.0,40.0,1,5,True
542,3770,562,5/5/2019,Shipped,148.0,74.0,2,5,True
543,3773,797,5/5/2019,Shipped,160.0,80.0,2,5,True
544,3772,709,5/5/2019,Shipped,160.0,80.0,2,5,True
545,3775,700,5/5/2019,Shipped,160.0,80.0,2,5,True
546,4259,1411,10/12/2020,Shipped,670.0,542.5,9,12,True
547,4255,1636,10/12/2020,Shipped,76.0,60.8,1,12,True
548,4249,9076,8/12/2020,Shipped,80.0,64.0,1,12,True
549,4252,1258,8/12/2020,Shipped,80.0,64.0,1,12,True
550,4248,545,8/12/2020,Shipped,80.0,64.0,1,12,True
551,4250,1735,8/12/2020,Shipped,84.0,67.2,1,12,True
552,4263,1487,15/12/2020,Shipped,89.0,71.2,1,12,True
553,4262,1330,15/12/2020,Shipped,160.0,128.0,2,12,True
554,4256,1610,10/12/2020,Shipped,168.0,134.4,2,12,True
555,4253,1217,9/12/2020,Shipped,240.0,192.0,3,12,True
556,3300,503,17/12/2017,Shipped,74.0,55.5,1,12,True
557,3298,100,17/12/2017,Shipped,74.0,55.5,1,12,True
558,3292,539,16/12/2017,Shipped,141.0,105.75,2,12,True
559,3296,1435,17/12/2017,Shipped,148.0,111.0,2,12,True
560,3294,1409,17/12/2017,Shipped,148.0,111.0,2,12,True
561,3297,1354,17/12/2017,Shipped,148.0,111.0,2,12,True
562,3293,1481,16/12/2017,Shipped,296.0,222.0,4,12,True
563,3290,12,16/12/2017,Shipped,296.0,222.0,4,12,True
564,3732,1596,27/03/2019,Shipped,80.0,64.0,1,03,True
565,3734,1453,29/03/2019,Shipped,80.0,64.0,1,03,True
566,3739,1315,31/03/2019,Shipped,84.0,67.2,1,03,True
567,3736,1510,30/03/2019,Shipped,168.0,134.4,2,03,True
568,3740,1388,31/03/2019,Shipped,238.0,190.4,3,03,True
569,3731,1453,27/03/2019,Shipped,244.0,195.2,3,03,True
570,3730,885,27/03/2019,Shipped,308.0,246.4,4,03,True
571,3733,1233,29/03/2019,Shipped,320.0,256.0,4,03,True
572,2628,1001,19/11/2016,Shipped,68.0,56.5,1,11,True
573,2626,1001,19/11/2016,Shipped,76.0,57.0,1,11,True
574,2655,1345,26/11/2016,Shipped,136.0,102.0,2,11,True
575,2619,1297,18/11/2016,Shipped,150.0,112.5,2,11,True
576,2614,533,18/11/2016,Shipped,321.0,240.75,5,11,True
577,2615,754,18/11/2016,Shipped,367.0,275.25,5,11,True
578,1838,1098,29/01/2015,Shipped,124.0,99.2,2,01,True
579,1830,1095,27/01/2015,Shipped,69.0,60.7,1,01,True
580,1831,1096,27/01/2015,Shipped,99.0,79.2,1,01,True
581,1829,1094,27/01/2015,Shipped,99.0,79.2,1,01,True
582,1826,1090,27/01/2015,Shipped,99.0,79.2,1,01,True
583,1827,1092,27/01/2015,Shipped,161.0,128.8,2,01,True
584,942,398,7/11/2012,Shipped,69.0,57.25,1,11,True
585,946,351,7/11/2012,Shipped,69.0,57.25,1,11,True
586,945,61,7/11/2012,Shipped,69.0,57.25,1,11,True
587,956,485,8/11/2012,Shipped,69.0,57.25,1,11,True
588,954,328,8/11/2012,Shipped,69.0,57.25,1,11,True
589,964,632,9/11/2012,Shipped,69.0,57.25,1,11,True
590,971,636,12/11/2012,Shipped,69.0,57.25,1,11,True
591,948,491,7/11/2012,Shipped,71.0,58.75,1,11,True
592,959,266,9/11/2012,Shipped,69.0,58.75,1,11,True
593,962,630,9/11/2012,Shipped,75.0,61.75,1,11,True
594,955,628,8/11/2012,Shipped,131.0,103.75,2,11,True
595,958,382,9/11/2012,Shipped,131.0,103.75,2,11,True
596,965,633,10/11/2012,Shipped,131.0,103.75,2,11,True
597,960,629,9/11/2012,Shipped,138.0,109.0,2,11,True
598,949,42,7/11/2012,Shipped,138.0,112.0,2,11,True
599,963,631,9/11/2012,Shipped,144.0,113.5,2,11,True
600,966,608,10/11/2012,Shipped,138.0,116.9,2,11,True
601,940,273,7/11/2012,Shipped,200.0,158.35,3,11,True
602,969,617,12/11/2012,Shipped,200.0,158.35,3,11,True
603,953,322,7/11/2012,Shipped,207.0,163.6,3,11,True
604,972,637,13/11/2012,Shipped,207.0,163.6,3,11,True
605,978,205,13/11/2012,Shipped,207.0,163.6,3,11,True
606,952,517,7/11/2012,Shipped,213.0,168.1,3,11,True
607,980,633,15/11/2012,Shipped,248.0,194.35,4,11,True
608,943,462,7/11/2012,Shipped,262.0,204.85,4,11,True
609,2715,1202,7/12/2016,Shipped,74.0,37.0,1,12,True
610,2718,1031,7/12/2016,Shipped,74.0,37.0,1,12,True
611,2720,671,7/12/2016,Shipped,74.0,37.0,1,12,True
612,2712,654,7/12/2016,Shipped,148.0,111.0,2,12,True
613,2719,233,7/12/2016,Shipped,74.0,37.0,1,12,True
614,2717,1258,7/12/2016,Shipped,148.0,74.0,2,12,True
615,2716,68,7/12/2016,Shipped,148.0,74.0,2,12,True
616,944,624,7/11/2012,Shipped,138.0,109.0,2,11,True
617,939,95,7/11/2012,Shipped,213.0,168.1,3,11,True
618,977,627,13/11/2012,Shipped,276.0,215.35,4,11,True
619,2227,1231,27/11/2015,Shipped,455.0,204.75,6,11,True
620,2814,1231,16/12/2016,Shipped,505.0,227.25,7,12,True
621,3092,1429,20/05/2017,Shipped,72.0,0.0,1,05,True
622,3892,1606,25/10/2019,Shipped,74.0,59.2,1,10,True
623,3887,1618,22/10/2019,Shipped,80.0,64.0,1,10,True
624,3894,1338,27/10/2019,Shipped,80.0,64.0,1,10,True
625,3889,1510,24/10/2019,Shipped,84.0,67.2,1,10,True
626,3890,1644,25/10/2019,Shipped,84.0,67.2,1,10,True
627,3891,1146,25/10/2019,Shipped,148.0,118.4,2,10,True
628,3888,846,22/10/2019,Shipped,160.0,134.5,2,10,True
629,3886,545,22/10/2019,Shipped,169.0,135.2,2,10,True
630,3895,1479,28/10/2019,Shipped,169.0,135.2,2,10,True
631,3896,1645,29/10/2019,Shipped,400.0,320.0,5,10,True
632,1012,657,14/12/2012,Shipped,195.0,148.81,3,12,True
633,997,463,3/12/2012,Shipped,202.0,149.75,3,12,True
634,993,471,30/11/2012,Shipped,207.0,157.45,3,11,True
635,3470,1217,23/06/2018,Shipped,324.0,210.6,4,06,True
636,3468,1533,22/06/2018,Shipped,80.0,52.0,1,06,True
637,3471,1542,24/06/2018,Shipped,80.0,52.0,1,06,True
638,3469,1516,22/06/2018,Shipped,140.0,91.0,2,06,True
639,3472,1512,25/06/2018,Shipped,168.0,109.2,2,06,True
640,4245,1761,7/12/2020,Shipped,412.0,288.4,5,12,True
641,3338,1453,16/01/2018,Shipped,76.0,53.2,1,01,True
642,3342,1398,19/01/2018,Shipped,76.0,53.2,1,01,True
643,3353,1512,31/01/2018,Shipped,76.0,53.2,1,01,True
644,3341,1450,18/01/2018,Shipped,224.0,179.0,3,01,True
645,3336,1460,15/01/2018,Shipped,161.0,112.7,2,01,True
646,1393,554,12/2/2014,Shipped,196.0,117.6,3,2,True
647,2350,1271,3/2/2016,Shipped,69.0,60.7,1,2,True
648,2345,373,3/2/2016,Shipped,69.0,60.7,1,2,True
649,2374,1280,14/02/2016,Shipped,69.0,60.7,1,02,True
650,2343,826,3/2/2016,Shipped,71.0,62.3,1,2,True
651,2347,1090,3/2/2016,Shipped,99.0,79.2,1,2,True
652,2346,16,3/2/2016,Shipped,124.0,99.2,2,2,True
653,2363,322,8/2/2016,Shipped,124.0,99.2,2,2,True
654,2351,1272,4/2/2016,Shipped,138.0,110.4,2,2,True
655,2365,1217,9/2/2016,Shipped,138.0,110.4,2,2,True
656,2349,1031,3/2/2016,Shipped,205.0,164.0,3,2,True
657,2360,1121,4/2/2016,Shipped,276.0,220.8,4,2,True
658,3171,608,29/09/2017,Shipped,109.0,87.2,2,09,True
659,3172,570,30/09/2017,Shipped,210.0,168.0,2,09,True
660,1987,1148,15/05/2015,Shipped,75.0,45.5,1,05,True
661,1988,1148,15/05/2015,Shipped,75.0,45.5,1,05,True
662,1344,831,31/12/2013,Shipped,103.0,8.5,4,12,True
663,1311,474,11/12/2013,Shipped,69.0,64.15,1,12,True
664,1316,435,15/12/2013,Shipped,69.0,64.15,1,12,True
665,1261,795,25/11/2013,Shipped,69.0,64.15,1,11,True
666,1274,408,29/11/2013,Shipped,69.0,64.15,1,11,True
667,1330,25,19/12/2013,Shipped,76.0,70.1,2,12,True
668,1304,418,9/12/2013,Shipped,100.0,85.0,2,12,True
669,1307,660,10/12/2013,Shipped,38.0,37.8,1,12,True
670,1277,804,30/11/2013,Shipped,62.0,58.2,1,11,True
671,1284,803,2/12/2013,Shipped,124.0,105.4,4,12,True
672,1286,252,3/12/2013,Shipped,131.0,111.35,2,12,True
673,1301,623,9/12/2013,Shipped,138.0,117.3,2,12,True
674,1340,829,30/12/2013,Shipped,131.0,104.8,3,12,True
675,1291,808,6/12/2013,Shipped,185.0,157.25,2,12,True
676,1336,825,28/12/2013,Shipped,140.0,112.0,2,12,True
677,1313,737,13/12/2013,Shipped,142.0,113.6,2,12,True
678,1306,660,10/12/2013,Shipped,207.0,175.95,3,12,True
679,1259,308,25/11/2013,Shipped,207.0,175.95,3,11,True
680,1287,387,4/12/2013,Shipped,217.0,184.45,3,12,True
681,1269,44,26/11/2013,Shipped,219.0,186.15,6,11,True
682,1327,820,19/12/2013,Shipped,211.0,168.8,4,12,True
683,1309,456,10/12/2013,Shipped,243.0,182.25,3,12,True
684,1263,772,25/11/2013,Shipped,249.0,186.75,4,11,True
685,1314,14,15/12/2013,Shipped,276.0,207.0,4,12,True
686,1276,337,30/11/2013,Shipped,276.0,207.0,4,11,True
687,1262,654,25/11/2013,Shipped,380.0,247.0,5,11,True
688,1333,822,25/12/2013,Shipped,385.0,250.25,8,12,True
689,1289,371,6/12/2013,Shipped,391.0,254.15,5,12,True
690,1318,516,15/12/2013,Shipped,396.0,257.4,4,12,True
691,1275,581,29/11/2013,Shipped,437.0,284.05,7,11,True
692,1282,805,1/12/2013,Shipped,490.0,318.5,10,12,True
693,1345,633,31/12/2013,Shipped,524.0,340.6,8,12,True
694,1264,735,25/11/2013,Shipped,566.0,367.9,7,11,True
695,3840,680,13/08/2019,Shipped,404.0,282.8,5,08,True
696,3838,1618,13/08/2019,Shipped,80.0,56.0,1,08,True
697,4013,855,30/03/2020,Shipped,74.0,55.5,1,03,True
698,4015,1571,31/03/2020,Shipped,74.0,55.5,1,03,True
699,4011,1297,30/03/2020,Shipped,80.0,60.0,1,03,True
700,4017,1004,4/4/2020,Shipped,1356.0,1017.0,18,4,True
701,4012,1673,30/03/2020,Shipped,160.0,120.0,2,03,True
702,4014,1409,31/03/2020,Shipped,160.0,120.0,2,03,True
703,4019,971,6/4/2020,Shipped,168.0,126.0,2,4,True
704,4016,1636,31/03/2020,Shipped,320.0,240.0,4,03,True
705,2866,1372,22/12/2016,Shipped,74.0,0.0,1,12,True
706,4244,1215,7/12/2020,Shipped,136.0,18.0,2,12,True
707,2786,516,13/12/2016,Shipped,201.0,100.5,3,12,True
708,3281,1479,14/12/2017,Shipped,74.0,40.7,1,12,True
709,3278,1460,14/12/2017,Shipped,74.0,40.7,1,12,True
710,3285,829,14/12/2017,Shipped,74.0,40.7,1,12,True
711,2780,1024,13/12/2016,Shipped,67.0,33.5,1,12,True
712,3288,1472,14/12/2017,Shipped,76.0,41.8,1,12,True
713,3287,1453,14/12/2017,Shipped,76.0,41.8,1,12,True
714,3283,802,14/12/2017,Shipped,76.0,41.8,1,12,True
715,3289,770,14/12/2017,Shipped,181.0,146.8,2,12,True
716,3286,100,14/12/2017,Shipped,76.0,41.8,1,12,True
717,3712,1536,8/3/2019,Shipped,109.0,65.4,1,3,True
718,3710,829,8/3/2019,Shipped,109.0,65.4,1,3,True
719,3714,1594,9/3/2019,Shipped,109.0,65.4,1,3,True
720,3715,1327,10/3/2019,Shipped,109.0,65.4,1,3,True
721,3717,1398,11/3/2019,Shipped,109.0,65.4,1,3,True
722,3719,1596,12/3/2019,Shipped,109.0,65.4,1,3,True
723,3720,1596,12/3/2019,Shipped,109.0,65.4,1,3,True
724,3713,539,9/3/2019,Shipped,218.0,130.8,2,3,True
725,4001,1594,8/3/2020,Shipped,79.0,63.2,1,3,True
726,4002,1377,8/3/2020,Shipped,80.0,64.0,1,3,True
727,4000,1453,6/3/2020,Shipped,84.0,67.2,1,3,True
728,3999,1506,6/3/2020,Shipped,299.0,239.2,4,3,True
729,2376,1204,22/02/2016,Shipped,401.0,184.46,7,02,True
730,2156,1204,25/10/2015,Shipped,1116.0,513.36,18,10,True
731,3673,1174,22/01/2019,Shipped,109.0,87.2,1,01,True
732,3675,233,24/01/2019,Shipped,109.0,87.2,1,01,True
733,3671,1506,21/01/2019,Shipped,144.0,115.2,2,01,True
734,3674,1571,23/01/2019,Shipped,160.0,128.0,2,01,True
735,3679,847,26/01/2019,Shipped,288.0,230.4,4,01,True
736,3434,1534,11/5/2018,Shipped,140.0,0.0,2,5,True
737,3539,1557,22/09/2018,Shipped,140.0,84.0,2,09,True
738,1017,633,16/12/2012,Shipped,331.0,198.6,5,12,True
739,855,418,31/07/2012,Shipped,181.0,171.25,3,07,True
740,2734,1353,8/12/2016,Shipped,74.0,44.4,1,12,True
741,2867,1353,23/12/2016,Shipped,105.0,63.0,1,12,True
742,3481,885,16/07/2018,Shipped,232.0,185.6,3,07,True
743,2497,1307,2/7/2016,Shipped,78.0,67.9,2,7,True
744,2503,1159,5/7/2016,Shipped,97.0,77.6,2,7,True
745,2495,658,1/7/2016,Shipped,124.0,99.2,2,7,True
746,2499,942,3/7/2016,Shipped,124.0,99.2,2,7,True
747,2496,994,1/7/2016,Shipped,138.0,110.4,2,7,True
748,4073,1146,6/7/2020,Shipped,148.0,118.4,2,7,True
749,4071,545,30/06/2020,Shipped,148.0,118.4,2,06,True
750,4075,1655,6/7/2020,Shipped,176.0,140.8,2,7,True
751,2494,823,1/7/2016,Shipped,245.0,196.0,4,7,True
752,2501,738,5/7/2016,Shipped,276.0,220.8,4,7,True
753,2500,865,4/7/2016,Shipped,366.0,292.8,6,7,True
754,3819,754,2/7/2019,Shipped,74.0,59.2,1,7,True
755,3820,42,5/7/2019,Shipped,240.0,192.0,3,7,True
756,4050,554,9/6/2020,Shipped,118.0,94.4,2,6,True
757,4061,1686,13/06/2020,Shipped,136.0,108.8,2,06,True
758,4053,775,9/6/2020,Shipped,148.0,118.4,2,6,True
759,4056,1613,10/6/2020,Shipped,148.0,118.4,2,6,True
760,4054,545,10/6/2020,Shipped,148.0,118.4,2,6,True
761,4060,1685,12/6/2020,Shipped,229.0,183.2,3,6,True
762,4051,1286,9/6/2020,Shipped,237.0,189.6,3,6,True
763,2006,554,2/6/2015,Shipped,234.0,117.0,4,6,True
764,2015,1031,3/6/2015,Shipped,285.0,142.5,6,6,True
765,2009,1071,2/6/2015,Shipped,56.0,33.5,1,6,True
766,2011,977,2/6/2015,Shipped,114.0,62.5,2,6,True
767,2002,855,2/6/2015,Shipped,114.0,62.5,2,6,True
768,2013,14,2/6/2015,Shipped,114.0,62.5,2,6,True
769,2014,456,2/6/2015,Shipped,116.0,63.5,2,6,True
770,2004,846,2/6/2015,Shipped,142.0,79.35,4,6,True
771,2008,720,2/6/2015,Shipped,157.0,78.5,3,6,True
772,2007,409,2/6/2015,Shipped,172.0,86.0,4,6,True
773,2016,1006,3/6/2015,Shipped,172.0,86.0,3,6,True
774,2005,516,2/6/2015,Shipped,174.0,87.0,3,6,True
775,2280,821,14/12/2015,Shipped,210.0,84.0,4,12,True
776,2279,90,14/12/2015,Shipped,268.0,107.2,4,12,True
777,1765,90,16/12/2014,Shipped,69.0,33.1,1,12,True
778,1331,821,19/12/2013,Shipped,71.0,33.9,1,12,True
779,1764,90,16/12/2014,Shipped,138.0,60.7,2,12,True
780,1324,819,18/12/2013,Shipped,99.0,5.5,1,12,True
781,3152,1444,23/08/2017,Shipped,210.0,94.5,2,08,True
782,3540,1558,23/09/2018,Shipped,164.0,14.0,2,09,True
783,1922,1123,29/03/2015,Shipped,99.0,5.5,1,03,True
784,2078,213,2/9/2015,Shipped,62.0,55.1,1,9,True
785,2081,61,2/9/2015,Shipped,90.0,77.5,2,9,True
786,2093,68,5/9/2015,Shipped,97.0,77.6,2,9,True
787,2095,846,6/9/2015,Shipped,99.0,79.2,1,9,True
788,2096,874,6/9/2015,Shipped,107.0,85.6,2,9,True
789,2086,721,4/9/2015,Shipped,110.0,88.0,2,9,True
790,2075,843,2/9/2015,Shipped,120.0,96.0,3,9,True
791,2097,423,6/9/2015,Shipped,124.0,99.2,2,9,True
792,2076,772,2/9/2015,Shipped,133.0,106.4,2,9,True
793,2092,13,5/9/2015,Shipped,134.0,107.2,2,9,True
794,2098,1069,7/9/2015,Shipped,142.0,113.6,2,9,True
795,2085,721,3/9/2015,Shipped,166.0,132.8,3,9,True
796,2100,741,7/9/2015,Shipped,181.0,144.8,3,9,True
797,2077,654,2/9/2015,Shipped,221.0,176.8,4,9,True
798,2102,42,7/9/2015,Shipped,245.0,196.0,4,9,True
799,2094,724,5/9/2015,Shipped,28.0,27.9,1,9,True
800,2089,322,5/9/2015,Shipped,331.0,264.8,5,9,True
801,2074,790,31/08/2015,Shipped,364.0,291.2,5,08,True
802,3189,705,20/10/2017,Shipped,67.0,53.6,1,10,True
803,3430,1532,4/5/2018,Shipped,72.0,57.6,1,5,True
804,3184,1459,19/10/2017,Shipped,72.0,57.6,1,10,True
805,3313,1488,2/1/2018,Shipped,74.0,59.2,1,1,True
806,3306,1354,23/12/2017,Shipped,74.0,59.2,1,12,True
807,3678,1236,25/01/2019,Shipped,84.0,67.2,1,01,True
808,3187,1453,20/10/2017,Shipped,106.0,84.8,2,10,True
809,3183,1378,19/10/2017,Shipped,148.0,118.4,2,10,True
810,3370,1516,12/2/2018,Shipped,152.0,121.6,2,2,True
811,3483,1453,17/07/2018,Shipped,160.0,128.0,2,07,True
812,3582,1510,27/10/2018,Shipped,168.0,134.4,2,10,True
813,3190,1460,22/10/2017,Shipped,210.0,168.0,3,10,True
814,3647,1581,12/12/2018,Shipped,212.0,169.6,3,12,True
815,3301,1482,18/12/2017,Shipped,217.0,173.6,3,12,True
816,3216,1442,13/11/2017,Shipped,228.0,182.4,3,11,True
817,3181,1062,19/10/2017,Shipped,277.0,221.6,4,10,True
818,3271,1477,11/12/2017,Shipped,35.0,28.0,1,12,True
819,3185,1453,20/10/2017,Shipped,366.0,292.8,5,10,True
820,3277,213,12/12/2017,Shipped,45.0,36.0,1,12,True
821,1915,680,25/03/2015,Shipped,913.0,730.4,16,03,True
822,2423,680,30/03/2016,Shipped,138.0,110.4,2,03,True
823,2389,680,18/03/2016,Shipped,262.0,209.6,4,03,True
824,2517,680,28/07/2016,Shipped,287.0,229.6,13,07,True
825,3596,1507,11/11/2018,Shipped,171.0,0.0,2,11,True
826,1053,42,4/2/2013,Shipped,62.0,56.54,1,2,True
827,1063,669,7/2/2013,Shipped,69.0,60.7,1,2,True
828,1079,671,11/2/2013,Shipped,69.0,60.7,1,2,True
829,1060,683,5/2/2013,Shipped,80.0,69.5,1,2,True
830,1081,435,11/2/2013,Shipped,80.0,69.5,1,2,True
831,1082,322,11/2/2013,Shipped,124.0,99.2,2,2,True
832,1066,265,8/2/2013,Shipped,128.0,102.4,5,2,True
833,1057,682,4/2/2013,Shipped,140.0,112.0,2,2,True
834,1088,456,14/02/2013,Shipped,142.0,113.6,2,02,True
